Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,10:00 am - 10:00 pm,Takes Reservations,No,Jasmine’s Grill & Bar,https://www.yelp.com/adredir?ad_business_id=MjNyOQ0ggFH9_P9OqGTM7A&campaign_id=GFUY8kVPnBNNsMIXu6OxBQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fjasmines-grill-and-bar-seattle-3&request_id=b5e55798ea3fd0e1&signature=dc0aa7e127dd4fad0b8158bed83cf62cba2322e7175b1cb1229700c5703b477d&slot=0,The Rock Wood Fired Pizza,https://www.yelp.com/biz/the-rock-wood-fired-pizza-renton-2?page_src=related_bizes
Tue,10:00 am - 10:00 pm,Delivery,No,Mel’s Market,https://www.yelp.com/adredir?ad_business_id=Q6zWeW3PQt7J1K_iS0qzYQ&campaign_id=KnhXflgEfCIqf25c334IBw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmels-market-seattle&request_id=b5e55798ea3fd0e1&signature=88c516435c51d2c959264d7e61419a42a49023af634c99783bc0a08280264f93&slot=1,Five Guys,https://www.yelp.com/biz/five-guys-renton?page_src=related_bizes
Wed,10:00 am - 10:00 pm,Take-out,Yes,,,Burger Town,https://www.yelp.com/biz/burger-town-renton?page_src=related_bizes
Thu,10:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,10:00 am - 11:00 pm,Accepts Apple Pay,No,,,,
Sat,10:00 am - 11:00 pm,Accepts Android Pay,No,,,,
Sun,10:00 am - 10:00 pm,Good For,"Lunch, Dinner",,,,
,,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Loud,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Caters,No,,,,
