Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,No,Burgers Plus,https://www.yelp.com/adredir?ad_business_id=HepKWPSWwDP9SC3hKdHPVQ&campaign_id=150TvR6msGi4xlrOZO_neg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fburgers-plus-flushing&request_id=902719972c31e2eb&signature=f56b8fec1cdb59672ec349db314e569ea2af097c755f60a4d25d35172946c8a7&slot=0,Bobby’s Burger Palace,https://www.yelp.com/biz/bobbys-burger-palace-garden-city?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,Revel Restaurant & Bar,https://www.yelp.com/adredir?ad_business_id=-6K4x5d3IfeF1LMcOXmJIw&campaign_id=nu_RPwBS5Xb8hlPSrtWaZg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Frevel-restaurant-and-bar-garden-city&request_id=902719972c31e2eb&signature=18bd886b43d13d8edf872f162ef94045521c0960b3e19f4e165b5dc63d618998&slot=1,Grand Lux Cafe,https://www.yelp.com/biz/grand-lux-cafe-garden-city-2?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,The Cheesecake Factory,https://www.yelp.com/biz/the-cheesecake-factory-westbury?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 11:00 pm,Accepts Apple Pay,Yes,,,,
Sat,11:00 am - 11:00 pm,Good For,"Lunch, Dinner",,,,
Sun,11:00 am - 10:00 pm,Parking,Private Lot,,,,
,,Bike Parking,No,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Drive-Thru,No,,,,
,,Caters,No,,,,
