Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,No,Bear’s Smokehouse Barbecue,https://www.yelp.com/adredir?ad_business_id=44JZB9tmJPUgklkJC_jutg&campaign_id=vbZ945A7Rz0SQPMEHKaoGA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbears-smokehouse-barbecue-windsor-4&request_id=81c15bd1705051ab&signature=f33f33bdf5bfe5c13992962d5f39c76acccad5383625a7db6cf399753799756a&slot=0,LongHorn Steakhouse,https://www.yelp.com/biz/longhorn-steakhouse-enfield?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,Oxygen Bar & Bistro,https://www.yelp.com/adredir?ad_business_id=Lt22YwWoAoDgvthuLDF21Q&campaign_id=2VuN8r4ZXhI4oF-AdVUy8w&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Foxygen-bar-and-bistro-windsor-locks-6&request_id=81c15bd1705051ab&signature=b497dd1d54c274da02591f5c8edfc5a16d84f6ab33dc9e514e0dfe6365c1fe26&slot=1,99 Restaurants,https://www.yelp.com/biz/99-restaurants-enfield-2?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,Max Burger,https://www.yelp.com/biz/max-burger-longmeadow?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 11:00 pm,Accepts Apple Pay,No,,,,
Sat,11:00 am - 11:00 pm,Good For,"Lunch, Dinner",,,,
Sun,11:00 am - 10:00 pm,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Loud,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
