Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,No,Matchbox,https://www.yelp.com/adredir?ad_business_id=uMXukdPlezAG5VMpovg4hg&campaign_id=VZfry1mltTomPMhTkMd27A&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmatchbox-richmond-2&request_id=8c46e98838da544e&signature=268768120dce283bd2e53ffe68271a98c480e0e9ab3283ef0fee64ff64b98d78&slot=0,Burger Bach,https://www.yelp.com/biz/burger-bach-glen-allen-2?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,Philly’s,https://www.yelp.com/adredir?ad_business_id=avt2vqU5NTSsgLQuGMw0JQ&campaign_id=KrcGIYeCF0U8LkkN3gopfw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fphillys-bon-air&request_id=8c46e98838da544e&signature=01d05583e22dd1b31c2f83bbbb21355455ba730b125b09afccd2aea0be2ce03d&slot=1,Burgerworks,https://www.yelp.com/biz/burgerworks-glen-allen?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,Carytown Burgers & Fries-Short Pump,https://www.yelp.com/biz/carytown-burgers-and-fries-short-pump-henrico-2?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 11:00 pm,Accepts Apple Pay,No,,,,
Sat,11:00 am - 11:00 pm,Good For,"Lunch, Dinner",,,,
Sun,11:00 am - 10:00 pm,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
