Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,No,The Lunch Box,https://www.yelp.com/adredir?ad_business_id=kSURI8Y5rKv_z_AiZbK5Mg&campaign_id=4jSOv0Cq4zpIH7ri3QWlKw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-lunch-box-visalia&request_id=12a0083c2495e688&signature=851a060b0b78a4f8a55425fa570144ae8e98408787c24a254f51d61fd958394b&slot=0,The Habit Burger Grill,https://www.yelp.com/biz/the-habit-burger-grill-visalia?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,Triangle Burgers,https://www.yelp.com/adredir?ad_business_id=OxEK1FzYu5WNHd9L15iYDw&campaign_id=c8liFlEtfHjpDwjYOpiJ2A&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ftriangle-burgers-visalia&request_id=12a0083c2495e688&signature=de1582b9ca69c85ba059a3ae43232455f71fe7f7ab4894ae89a756c26dd50a9e&slot=1,Black Bear Diner,https://www.yelp.com/biz/black-bear-diner-visalia?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,Good Times Cafe,https://www.yelp.com/biz/good-times-cafe-visalia-2?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 11:00 pm,Accepts Apple Pay,No,,,,
Sat,11:00 am - 11:00 pm,Accepts Android Pay,Yes,,,,
Sun,11:00 am - 10:00 pm,Good For,Lunch,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
