Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
,,Takes Reservations,No,McDonald’s,https://www.yelp.com/adredir?ad_business_id=KUGt9JF926Bj4vAlEl1T7A&campaign_id=6yDYrFT-DiUyKB1EZTFAjw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmcdonalds-altoona&request_id=8706f21be7ed0e1e&signature=63be41592d392ae5a2a21469b802ca0394a5117541b0aaf7b908ca8e6aecf2a7&slot=0,Champ’s sports Grill,https://www.yelp.com/biz/champs-sports-grill-altoona?page_src=related_bizes
,,Delivery,No,,,Tim’s American Cafe,https://www.yelp.com/biz/tims-american-cafe-altoona?page_src=related_bizes
,,Take-out,Yes,,,The Knickerbocker Tavern,https://www.yelp.com/biz/the-knickerbocker-tavern-altoona?page_src=related_bizes
,,Accepts Credit Cards,Yes,,,,
,,Good For,Lunch,,,,
,,Bike Parking,No,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Drive-Thru,No,,,,
,,Caters,No,,,,
