Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,No,Denny’s,https://www.yelp.com/adredir?ad_business_id=8tX87sdjcHhU3SW2LwbsSQ&campaign_id=phQTtquHldmIBTEUk1QsnA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdennys-grand-junction&request_id=3c94cf47b875881f&signature=ec935e878b1cc3ec4c9e6fd1962b3777c46a713a1da205f6b31c69967e353d40&slot=0,Ale House Grand Junction,https://www.yelp.com/biz/ale-house-grand-junction-grand-junction-3?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,,,Chili’s,https://www.yelp.com/biz/chilis-grand-junction-2?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,Jimmy’z Hamburger,https://www.yelp.com/biz/jimmyz-hamburger-grand-junction?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 11:00 pm,Accepts Apple Pay,No,,,,
Sat,11:00 am - 11:00 pm,Accepts Android Pay,No,,,,
Sun,11:00 am - 10:00 pm,Good For,"Lunch, Dinner",,,,
,,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Wheelchair Accessible,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Loud,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Drive-Thru,No,,,,
