Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,No,McDonald’s,https://www.yelp.com/adredir?ad_business_id=5adnyvLJ_LbilwbPUIK-yA&campaign_id=yIt1g767Pp5CVc_GRFjlsQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmcdonalds-evans&request_id=5480f96411721968&signature=718725d74c9c0445085f74ce7268d9a81fea2d3742fa173a858e9e01e7411fd5&slot=0,Farmhaus Burger,https://www.yelp.com/biz/farmhaus-burger-augusta-2?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,California Dreaming,https://www.yelp.com/adredir?ad_business_id=ZBJt15QQWRH4NvI84m4Y2w&campaign_id=jKIDRfJgGcZko64wi_OhHg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcalifornia-dreaming-augusta-2&request_id=5480f96411721968&signature=cbae899edb5ab233d41b8efd7b8cb476c3f641791d39807d93ecb2804f332fb2&slot=1,Fatz Southern Kitchen,https://www.yelp.com/biz/fatz-southern-kitchen-evans?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,Culver’s,https://www.yelp.com/biz/culvers-grovetown-3?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 11:00 pm,Accepts Apple Pay,Yes,,,,
Sat,11:00 am - 11:00 pm,Accepts Android Pay,No,,,,
Sun,11:00 am - 10:00 pm,Good For,"Lunch, Dinner",,,,
,,Parking,Private Lot,,,,
,,Bike Parking,No,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Caters,No,,,,
