Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,No,Jim & Nena’s Pizzeria,https://www.yelp.com/adredir?ad_business_id=GflMw_4nz-ylgDhU8nAbKg&campaign_id=y_Zv6FYTgEi3tbxoYS0sOA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fjim-and-nenas-pizzeria-york-new-salem&request_id=cfc9b14610641976&signature=98b97d448fc59cf77d194cfac9852b6d5c7dd02d713cbaf24c35279262fb0ab9&slot=0,Texas Roadhouse,https://www.yelp.com/biz/texas-roadhouse-york?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,,,Cheddar’s Scratch Kitchen,https://www.yelp.com/biz/cheddars-scratch-kitchen-york?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,Fuddruckers,https://www.yelp.com/biz/fuddruckers-york?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 11:00 pm,Good For,"Dinner, Dessert",,,,
Sat,11:00 am - 11:00 pm,Parking,Private Lot,,,,
Sun,11:00 am - 10:00 pm,Bike Parking,No,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Loud,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Drive-Thru,No,,,,
,,Caters,Yes,,,,
