Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,Yes,,,Mellow Mushroom,https://www.yelp.com/biz/mellow-mushroom-coralville?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,,,Olive Garden Italian Restaurant,https://www.yelp.com/biz/olive-garden-italian-restaurant-coralville-2?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,Red Lobster,https://www.yelp.com/biz/red-lobster-coralville?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 11:00 pm,Good For,Lunch,,,,
Sat,11:00 am - 11:00 pm,Parking,Private Lot,,,,
Sun,11:00 am - 10:00 pm,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
,,Has Pool Table,No,,,,
