Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:30 pm,Takes Reservations,Yes,Pints & Quarts Gastro Pub,https://www.yelp.com/adredir?ad_business_id=MjNZC3ssJKdnc-wN4ypXog&campaign_id=dw94mtBRNz4Sy-F4aB1oWQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fpints-and-quarts-gastro-pub-lake-elsinore&request_id=fbed231296c08541&signature=4aae62a5ba47c15679c4413c206fd7e2788f28ee23a41442c756f4a6a13cd882&slot=0,The Lake House,https://www.yelp.com/biz/the-lake-house-lake-elsinore-3?page_src=related_bizes
Tue,11:00 am - 10:30 pm,Delivery,No,MJB’s BBQ and Catering,https://www.yelp.com/adredir?ad_business_id=l1KKd_FR_2yab1hD-xLy9Q&campaign_id=iVGo1XIeypt2wM5GJFr4ng&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmjbs-bbq-and-catering-lake-elsinore-4&request_id=fbed231296c08541&signature=91793fdf26dfd7e114282b3b42483af881814f8d9362a8e3994e0b2909b6a2b7&slot=1,Pins ‘n Pockets Entertainment,https://www.yelp.com/biz/pins-n-pockets-entertainment-lake-elsinore?page_src=related_bizes
Wed,11:00 am - 10:30 pm,Take-out,Yes,,,CJ’S Sports Grill & Turf Club,https://www.yelp.com/biz/cjs-sports-grill-and-turf-club-lake-elsinore?page_src=related_bizes
Thu,11:00 am - 10:30 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 11:30 pm,Accepts Apple Pay,Yes,,,,
Sat,11:00 am - 11:30 pm,Good For,"Lunch, Dinner, Dessert",,,,
Sun,11:00 am - 10:00 pm,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Best Nights,"Wed, Sat, Sun",,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
,,Has Pool Table,No,,,,
