Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,No,,,Harvey’s Grill and Bar,https://www.yelp.com/biz/harveys-grill-and-bar-saginaw?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,,,UNO Pizzeria & Grill,https://www.yelp.com/biz/uno-pizzeria-and-grill-saginaw-2?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,Olive Garden Italian Restaurant,https://www.yelp.com/biz/olive-garden-italian-restaurant-saginaw-2?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 11:00 pm,Good For,Dessert,,,,
Sat,11:00 am - 11:00 pm,Parking,Private Lot,,,,
Sun,11:00 am - 10:00 pm,Bike Parking,No,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
,,Has Pool Table,No,,,,
