Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 1:00 am Open now,Takes Reservations,Yes,,,Chili’s Grill Bar and Restaurant,https://www.yelp.com/biz/chilis-grill-bar-and-restaurant-makati?page_src=related_bizes
Tue,11:00 am - 1:00 am,Delivery,Yes,,,McLaren’s Pub,https://www.yelp.com/biz/mclarens-pub-san-juan?page_src=related_bizes
Wed,11:00 am - 1:00 am,Take-out,Yes,,,Chili’s Bar and Grill,https://www.yelp.com/biz/chilis-bar-and-grill-mandaluyong?page_src=related_bizes
Thu,11:00 am - 1:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 3:00 am,Good For,"Lunch, Late Night",,,,
Sat,11:00 am - 3:00 am,Good for Kids,Yes,,,,
Sun,9:00 am - 1:00 am,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Loud,,,,
,,Good For Dancing,No,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Best Nights,Thu,,,,
,,Coat Check,No,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Caters,Yes,,,,
,,Has Pool Table,No,,,,
