Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,No,,,Blue Oasis Bar & Grill,https://www.yelp.com/biz/blue-oasis-bar-and-grill-del-rio?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,,,El Palenque Tacos & Grill,https://www.yelp.com/biz/el-palenque-tacos-and-grill-del-rio?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,Manuel’s Steakhouse,https://www.yelp.com/biz/manuels-steakhouse-del-rio?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 11:00 pm,Good For,"Lunch, Dessert",,,,
Sat,11:00 am - 11:00 pm,Parking,Private Lot,,,,
Sun,11:00 am - 10:00 pm,Bike Parking,No,,,,
,,Wheelchair Accessible,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Good For Dancing,No,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Caters,No,,,,
