Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,No,Fat Cats Gilbert,https://www.yelp.com/adredir?ad_business_id=tKi4OvAlckcVzeP92InsOQ&campaign_id=9rCHW8iUCeJdZINusyayag&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ffat-cats-gilbert-gilbert-2&request_id=5b34278cb434a09a&signature=c723e93259c38d670f4992f23feb428050a0eb7e6155c84772f05cf4a31caeff&slot=0,The Hub Grill and Bar,https://www.yelp.com/biz/the-hub-grill-and-bar-mesa?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,Thirsty Lion Gastropub & Grill,https://www.yelp.com/adredir?ad_business_id=1PFj0yJ0EzwQXIOsIT2y3w&campaign_id=S88sZrgMK9leIYIylPDm0g&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthirsty-lion-gastropub-and-grill-gilbert-2&request_id=5b34278cb434a09a&signature=4df50116da8347e4170db9ab30d06ebb6ea0c6e4193dcd06f1f00d0676803c74&slot=1,The VUE at Augusta Ranch,https://www.yelp.com/biz/the-vue-at-augusta-ranch-mesa?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,The Handlebar Pub & Grill,https://www.yelp.com/biz/the-handlebar-pub-and-grill-apache-junction?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 11:00 pm,Accepts Apple Pay,Yes,,,,
Sat,11:00 am - 11:00 pm,Good For,"Lunch, Dinner",,,,
Sun,11:00 am - 10:00 pm,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
,,Has Pool Table,No,,,,
