Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,Yes,Pete’s Tom & Jerry’s,https://www.yelp.com/adredir?ad_business_id=Pl-rogujJIDxTKwxSvKAkw&campaign_id=IKyB6gIYATtjXQ62L_pqWw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fpetes-tom-and-jerrys-rockford&request_id=735fae25bbab345f&signature=ca2963a03edba4989a690ee057466222978b95dd3f3cb54ce641c54fce17af03&slot=0,Old Chicago Pizza & Taproom,https://www.yelp.com/biz/old-chicago-pizza-and-taproom-rockford?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,Prairie Street Brewing Company,https://www.yelp.com/adredir?ad_business_id=nxUgDdl3oyxya_EUtrZPcQ&campaign_id=WYtch4leAKwMSZOTGy2MEg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fprairie-street-brewing-company-rockford&request_id=735fae25bbab345f&signature=9d91ec96932942a5732783a469cc5f43a04f940885a1547d2cb270fe9ad296c0&slot=1,Granite City Food & Brewery,https://www.yelp.com/biz/granite-city-food-and-brewery-rockford-6?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,Whiskey’s Roadhouse,https://www.yelp.com/biz/whiskeys-roadhouse-rockford-2?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 11:00 pm,Good For,"Lunch, Dinner, Dessert",,,,
Sat,11:00 am - 11:00 pm,Parking,Private Lot,,,,
Sun,11:00 am - 10:00 pm,Bike Parking,No,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,Yes,,,,
,,Has Pool Table,No,,,,
