Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,No,Fox & Hound,https://www.yelp.com/adredir?ad_business_id=F0LY7YtZteBnwIDqr8cm_Q&campaign_id=wOGHX-6hA4D7LHLMNuc1ag&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ffox-and-hound-richmond&request_id=70ca98284b961854&signature=747f5a20c2eca0e512e4da3dc1d1f7e58f47c6754375783f0113bfab51dd5ee6&slot=0,Chuy’s,https://www.yelp.com/biz/chuys-midlothian-2?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,Sedona Taphouse,https://www.yelp.com/adredir?ad_business_id=eNKMm9DC_RJ066hqn3EDzA&campaign_id=76XDcp1IIE7mpvOW0eOs9Q&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsedona-taphouse-midlothian&request_id=70ca98284b961854&signature=52947d7c61751d032aacb45cd481fe583cb50e0015ff8fdd5ee842147c163e6c&slot=1,Glory Days Grill,https://www.yelp.com/biz/glory-days-grill-midlothian?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,Applebee’s Neighborhood Grill & Bar,https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-midlothian-2?page_src=related_bizes
Thu,11:00 am - 11:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:00 am,Good For,Lunch,,,,
Sat,11:00 am - 12:00 am,Parking,Private Lot,,,,
Sun,11:00 am - 10:00 pm,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
,,Has Pool Table,No,,,,
