Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,No,,,La Rancherita Grill & Tequila Bar,https://www.yelp.com/biz/la-rancherita-grill-and-tequila-bar-wilson?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,,,Heroes Sports Oyster Bar & Grill - CLOSED,https://www.yelp.com/biz/heroes-sports-oyster-bar-and-grill-wilson?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,Brewmasters,https://www.yelp.com/biz/brewmasters-wilson-2?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 11:30 pm,Bike Parking,Yes,,,,
Sat,11:00 am - 11:30 pm,Good for Kids,Yes,,,,
Sun,11:00 am - 10:00 pm,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Noise Level,Average,,,,
,,Good For Dancing,No,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,No,,,,
,,Coat Check,No,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
,,Has Pool Table,No,,,,
