Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
,,Takes Reservations,Yes,,,Dragon Bar,https://www.yelp.com/biz/dragon-bar-para%C3%B1aque-2?page_src=related_bizes
,,Delivery,Yes,,,Sunset Bar,https://www.yelp.com/biz/sunset-bar-pasay?page_src=related_bizes
,,Take-out,Yes,,,C Lounge,https://www.yelp.com/biz/c-lounge-pasay-2?page_src=related_bizes
,,Accepts Credit Cards,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Good For Dancing,No,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
