Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:30 pm,Takes Reservations,No,Sivas Tavern,https://www.yelp.com/adredir?ad_business_id=GBM7qSftK6YISAireC5-qQ&campaign_id=0abMGRB1MzDgINYux3ns5Q&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsivas-tavern-kennesaw-2&request_id=6288baa6256938ad&signature=1296ff0a0baf1542ca2449667cdba2b56ca6c21150585770a7dd7bfd7ea2f17a&slot=0,Mellow Mushroom,https://www.yelp.com/biz/mellow-mushroom-hiram?page_src=related_bizes
Tue,11:00 am - 10:30 pm,Delivery,No,Dickey’s Barbecue Pit,https://www.yelp.com/adredir?ad_business_id=ZRydHP_MQbXZajo8N0IMlg&campaign_id=TCs6Z3jjMOkxrdtg3JwbCw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdickeys-barbecue-pit-kennesaw&request_id=6288baa6256938ad&signature=008e8307fca6d1616de073c38b7a9fe36fbc985e96890315991af59d4a30c3a2&slot=1,Huey Luey’s,https://www.yelp.com/biz/huey-lueys-hiram?page_src=related_bizes
Wed,11:00 am - 10:30 pm,Take-out,Yes,,,The Place Tavern,https://www.yelp.com/biz/the-place-tavern-hiram?page_src=related_bizes
Thu,11:00 am - 10:30 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 11:30 pm,Good For,"Lunch, Dessert",,,,
Sat,11:00 am - 11:00 pm,Parking,Private Lot,,,,
Sun,11:00 am - 10:30 pm,Bike Parking,No,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Caters,Yes,,,,
,,Has Pool Table,No,,,,
