Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
,,Takes Reservations,Yes,Ronin Sushi,https://www.yelp.com/adredir?ad_business_id=69M0GQ4PPEO12-vlq37_gg&campaign_id=kWKDBgge7yw78V2bXrXc5w&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fronin-sushi-royal-oak&request_id=ac243fa563b833af&signature=a62d6f84d7f2a790fe0e165f0dbe59567682458545159bd19ce7ba80f98f7edc&slot=0,Chili’s,https://www.yelp.com/biz/chilis-southgate?page_src=related_bizes
,,Delivery,No,Three Cats Cafe,https://www.yelp.com/adredir?ad_business_id=22lOlsp9IwvtFvN_MavPLQ&campaign_id=NBvRKe4EBsAocj5bBVQl4A&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthree-cats-cafe-clawson&request_id=ac243fa563b833af&signature=5302b537b60c3a0517108f0040ff5880d576058386b66cf566b8224a3e60edcf&slot=1,Applebee’s Neighborhood Grill & Bar,https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-allen-park-2?page_src=related_bizes
,,Take-out,Yes,,,Ford’s Garage,https://www.yelp.com/biz/fords-garage-dearborn?page_src=related_bizes
,,Accepts Credit Cards,Yes,,,,
,,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Noise Level,Very Loud,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
