Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:30 pm,Takes Reservations,Yes,Louie’s Grill and Bar,https://www.yelp.com/adredir?ad_business_id=KXuVurj32nzjf5RmUKcSWg&campaign_id=kGE3yJYbf_GXWaElSakhqg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Flouies-grill-and-bar-yukon&request_id=ddd9fed04514b466&signature=dffda9b19ba75cc55d4f7b71ab5e7b84a5a8c92cddff8d8902d84c722d8ae7c1&slot=0,Louie’s Grill and Bar,https://www.yelp.com/biz/louies-grill-and-bar-yukon?page_src=related_bizes
Tue,11:00 am - 10:30 pm,Delivery,No,The Flying Pig BBQ,https://www.yelp.com/adredir?ad_business_id=6_4dz9kwI3LddpVFAoIybw&campaign_id=Hjki_5xq27Q1CAckeL4iIA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-flying-pig-bbq-oklahoma-city-3&request_id=ddd9fed04514b466&signature=d7019e44628e848192b9ead6637c7eaa8b5b99f688000977035441643c3419d4&slot=1,The Miller Grill,https://www.yelp.com/biz/the-miller-grill-yukon?page_src=related_bizes
Wed,11:00 am - 10:30 pm,Take-out,Yes,,,Interurban,https://www.yelp.com/biz/interurban-yukon?page_src=related_bizes
Thu,11:00 am - 10:30 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:00 am,Accepts Android Pay,No,,,,
Sat,11:00 am - 12:00 am,Good For,"Lunch, Dessert",,,,
Sun,10:30 am - 10:30 pm,Parking,Private Lot,,,,
,,Bike Parking,No,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Noise Level,Loud,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Caters,No,,,,
,,Has Pool Table,No,,,,
