Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
,,Takes Reservations,No,,,La Buena Vida,https://www.yelp.com/biz/la-buena-vida-arecibo?page_src=related_bizes
,,Delivery,Yes,,,Mugs - CLOSED,https://www.yelp.com/biz/mugs-puerto-rico?page_src=related_bizes
,,Take-out,Yes,,,El Truco de Güin,https://www.yelp.com/biz/el-truco-de-g%C3%BCin-hatillo-2?page_src=related_bizes
,,Accepts Credit Cards,Yes,,,,
,,Bike Parking,No,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Noise Level,Loud,,,,
,,Good For Dancing,No,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
