Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:30 pm,Takes Reservations,Yes,Eden Garden Fusion Grill,https://www.yelp.com/adredir?ad_business_id=hDDVdfmt34sIwkz4Y9Lr-g&campaign_id=a_qS7zDvpZizG7qltDHOBQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Feden-garden-fusion-grill-upland&request_id=c66b751469f57ae7&signature=5b328c7d893f30932c05edb174f7ebd187eb68569e59c9e24f8f8bc68083b202&slot=0,Eureka!,https://www.yelp.com/biz/eureka-claremont-3?page_src=related_bizes
Tue,11:00 am - 10:30 pm,Delivery,No,California Grill Express,https://www.yelp.com/adredir?ad_business_id=hhwJRmrW3TfC0Do9YDfLxA&campaign_id=bm5JWq307PRqGsidV_eN1Q&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcalifornia-grill-express-azusa&request_id=c66b751469f57ae7&signature=a0231d8aafa58e466303573dd076fb03074322c2c19407a83968fec1df3465b0&slot=1,The Grill House,https://www.yelp.com/biz/the-grill-house-la-verne?page_src=related_bizes
Wed,11:00 am - 10:30 pm,Take-out,Yes,,,Applebee’s Neighborhood Grill & Bar,https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-san-dimas-2?page_src=related_bizes
Thu,11:00 am - 10:30 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 11:30 pm,Accepts Apple Pay,Yes,,,,
Sat,11:00 am - 11:30 pm,Good For,"Lunch, Dinner, Late Night, Dessert",,,,
Sun,11:00 am - 10:00 pm,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
,,Has Pool Table,No,,,,
