Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 11:00 pm,Takes Reservations,No,Mid Cities Cafe,https://www.yelp.com/adredir?ad_business_id=dnafrxc1gi_hteQXXrVyfQ&campaign_id=Bbdx0K443cBhJthcHYi_cA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmid-cities-cafe-bedford&request_id=0ed8d7b91e2e9ffc&signature=0ad705e4cd4dda308f92705d0827adc51e153a2a1fbecdbfe596031dd53d3b44&slot=0,Chilis,https://www.yelp.com/biz/chilis-euless?page_src=related_bizes
Tue,11:00 am - 11:00 pm,Delivery,No,Sonora Factory Grill,https://www.yelp.com/adredir?ad_business_id=3tIM02vzFrX2g8gJcIZSDw&campaign_id=PKb0YazqbBqpohIa18jUtQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsonora-factory-grill-flower-mound&request_id=0ed8d7b91e2e9ffc&signature=ff22cde206c72369f411b5f4d6c4692fc98f52a50ee081072ac45c25bca70c44&slot=1,Big Fish Seafood Grill & Bar,https://www.yelp.com/biz/big-fish-seafood-grill-and-bar-grapevine?page_src=related_bizes
Wed,11:00 am - 11:00 pm,Take-out,Yes,,,Anamia’s Tex Mex,https://www.yelp.com/biz/anamias-tex-mex-southlake?page_src=related_bizes
Thu,11:00 am - 11:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:00 am,Accepts Apple Pay,No,,,,
Sat,11:00 am - 12:00 am,Parking,Private Lot,,,,
Sun,11:00 am - 11:00 pm,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
,,Has Pool Table,No,,,,
