Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 11:00 pm,Takes Reservations,Yes,Old Blue BBQ,https://www.yelp.com/adredir?ad_business_id=M72Mc_43oB8Ps6JT0IYSAA&campaign_id=rweEa3NWxxXiod8cGZmEqg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fold-blue-bbq-alexandria&request_id=ee342a7059f5b8d5&signature=074cf0ec5ac5255d1232c554f05e4b8cca0f037abaaf1f1973ce193e293a49e1&slot=0,Ted’s Montana Grill - Hoffman,https://www.yelp.com/biz/teds-montana-grill-hoffman-alexandria?page_src=related_bizes
Tue,11:00 am - 11:00 pm,Delivery,No,Sax,https://www.yelp.com/adredir?ad_business_id=ipvqypoCjhWns5ZGTeFf5w&campaign_id=0G6XYeuJJjWKt8bvCYfu2A&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsax-washington-3&request_id=ee342a7059f5b8d5&signature=0fc6e3243d5c6f54e257dc498ff4942fa725cd6e28b0309bc04fbac72a0bab9e&slot=1,Trademark Drink And Eat,https://www.yelp.com/biz/trademark-drink-and-eat-alexandria?page_src=related_bizes
Wed,11:00 am - 11:00 pm,Take-out,Yes,,,Hard Times Cafe,https://www.yelp.com/biz/hard-times-cafe-alexandria?page_src=related_bizes
Thu,11:00 am - 11:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:00 am,Accepts Apple Pay,No,,,,
Sat,11:00 am - 12:00 am,Good For,"Lunch, Dinner",,,,
Sun,11:00 am - 10:00 pm,Parking,Private Lot,,,,
,,Bike Parking,No,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Best Nights,"Thu, Fri, Sat",,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
,,Has Pool Table,No,,,,
