Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,Yes,Jason’s Deli,https://www.yelp.com/adredir?ad_business_id=u84eyOBILlFQIc8fMFCoig&campaign_id=phMN3ZcBMWvLEU0Azw69Yw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fjasons-deli-madison&request_id=fa08c6e1095d7ace&signature=cf89dbdc00ee4890f0d7d9a9a5f74894f89dc5385a3dd07de6e6d976f993e234&slot=0,Granite City Food & Brewery - CLOSED,https://www.yelp.com/biz/granite-city-food-and-brewery-madison-5?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,Yes,Novanta,https://www.yelp.com/adredir?ad_business_id=nsw3tlB-hwz4KbPYcuaSww&campaign_id=wIqBKZvbZJLO9PnZ2xSwxA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fnovanta-madison&request_id=fa08c6e1095d7ace&signature=95e9c04f4df9d71d47a89f155f61220e9461513612e1b1c312816d9babf2c1f7&slot=1,Twist Bar & Grill,https://www.yelp.com/biz/twist-bar-and-grill-madison?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,LongHorn Steakhouse,https://www.yelp.com/biz/longhorn-steakhouse-madison-2?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 11:00 pm,Good For,"Lunch, Dessert",,,,
Sat,11:00 am - 11:00 pm,Parking,Private Lot,,,,
Sun,11:00 am - 10:00 pm,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Good For Dancing,No,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Has Pool Table,No,,,,
