Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,Yes,Taco Buddha,https://www.yelp.com/adredir?ad_business_id=4mGnHfvwjE6P-vuKowHzCQ&campaign_id=Jmg5y_B2ZVlDUmAyEDe6iQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ftaco-buddha-university-city&request_id=640acdd632679451&signature=fd9546102d1641682e6ff44f784c093898c49ed238fef6fd7b7e6eb76cba6008&slot=0,Cugino’s Italian Grill & Bar,https://www.yelp.com/biz/cuginos-italian-grill-and-bar-florissant?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,Pizzeoli Wood Fired Pizza,https://www.yelp.com/adredir?ad_business_id=CBWmYHLgtFrOJs7SCcQn0g&campaign_id=ba-c4ulWcCHOp9RyuLHuCQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fpizzeoli-wood-fired-pizza-saint-louis&request_id=640acdd632679451&signature=aa94efc1bd9e10daf3d13cf707f02903f77ef7543b80ca3d34c0b0165089bbdd&slot=1,LongHorn Steakhouse,https://www.yelp.com/biz/longhorn-steakhouse-florissant?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,Hendel’s Restaurant,https://www.yelp.com/biz/hendels-restaurant-florissant?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 11:00 pm,Good For,"Lunch, Dinner, Dessert",,,,
Sat,11:00 am - 11:00 pm,Parking,Private Lot,,,,
Sun,11:00 am - 10:00 pm,Bike Parking,No,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Best Nights,Mon,,,,
,,Coat Check,No,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
