Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 2:00 pm,Takes Reservations,Yes,Chips Family Restaurant,https://www.yelp.com/adredir?ad_business_id=4Hhpzz1OxthsZHOMX5kYvQ&campaign_id=NZKiR0kAojKhYq0Vay6dHw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fchips-family-restaurant-wethersfield&request_id=de597a0916ce8959&signature=9a24e5f272b0d3d2543e652ddb363380d2ba308d978db34adff843b408e2cec2&slot=0,Texas Roadhouse,https://www.yelp.com/biz/texas-roadhouse-manchester?page_src=related_bizes
Tue,11:00 am - 2:00 pm,Delivery,No,Edoichi Sushi & Hibachi Steak House,https://www.yelp.com/adredir?ad_business_id=vgYrj8MRo6LCKRE8xxGtAA&campaign_id=wCkSWuHhMYEM5v7JhFnAzw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fedoichi-sushi-and-hibachi-steak-house-wethersfield&request_id=de597a0916ce8959&signature=24c7f2a19630bf6bd5a71be6da43f963872245ca666a732847371d77da1077a3&slot=1,Maggie McFly’s,https://www.yelp.com/biz/maggie-mcflys-manchester-3?page_src=related_bizes
Wed,11:00 am - 2:00 pm,Take-out,Yes,,,Nolita Ristorante,https://www.yelp.com/biz/nolita-ristorante-east-hartford?page_src=related_bizes
Thu,11:00 am - 2:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 2:00 pm,Accepts Apple Pay,No,,,,
Sat,4:00 pm - 9:30 pm,Accepts Android Pay,No,,,,
Sun,4:00 pm - 8:30 pm,Parking,Private Lot,,,,
,,Bike Parking,No,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Best Nights,"Tue, Wed, Thu",,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Has Pool Table,No,,,,
