Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,No,,,Lucky Bull Grill,https://www.yelp.com/biz/lucky-bull-grill-carlsbad?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,,,Yellow Brix Restaurant,https://www.yelp.com/biz/yellow-brix-restaurant-carlsbad-2?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,Danny’s Place,https://www.yelp.com/biz/dannys-place-carlsbad?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 11:00 pm,Accepts Apple Pay,No,,,,
Sat,11:00 am - 11:00 pm,Parking,Private Lot,,,,
Sun,11:00 am - 10:00 pm,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Music,Background,,,,
,,Good For Dancing,No,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
,,Has Pool Table,No,,,,
