Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 11:00 pm,Takes Reservations,No,Smokehouse BBQ and Brews,https://www.yelp.com/adredir?ad_business_id=BE32PfbL7ISMnjiPRU1ocw&campaign_id=FptcBNMCWAx-OtkcYS9moQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsmokehouse-bbq-and-brews-bird-in-hand&request_id=61724b8c5e73a7c2&signature=6e1a1564c316cba3ee3ad1f9713745fa7d73c420ef50109e33f42db7cb1a773e&slot=0,"AJ Christopher’s Pizza, Bar & Grille - Temp. CLOSED",https://www.yelp.com/biz/aj-christophers-pizza-bar-and-grille-parkesburg?page_src=related_bizes
Tue,11:00 am - 11:00 pm,Delivery,No,,,Brass Eagle Inn,https://www.yelp.com/biz/brass-eagle-inn-gap?page_src=related_bizes
Wed,11:00 am - 11:00 pm,Take-out,Yes,,,Flying Machine Cafe,https://www.yelp.com/biz/flying-machine-cafe-coatesville?page_src=related_bizes
Thu,11:00 am - 11:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:00 am,Accepts Apple Pay,No,,,,
Sat,11:00 am - 12:00 am,Bike Parking,Yes,,,,
Sun,11:00 am - 10:00 pm,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Noise Level,Quiet,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
,,Has Pool Table,Yes,,,,
