Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 11:00 pm,Takes Reservations,No,523 Tap & Grill,https://www.yelp.com/adredir?ad_business_id=dPT4lIC1452PwEwm3RO5Mw&campaign_id=PN0kSnsoVrKWaWBQ3D0yAA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2F523-tap-and-grill-elkhart&request_id=6356528048e1fcbe&signature=44d7cbe18b9f8f8435817e36f3c652966436860d1b72dc246ae700c700d3b109&slot=0,Chili’s Grill & Bar,https://www.yelp.com/biz/chilis-grill-and-bar-south-bend?page_src=related_bizes
Tue,11:00 am - 11:00 pm,Delivery,No,Blaze Fast-Fire’d Pizza,https://www.yelp.com/adredir?ad_business_id=n-Z23DoNX86ME3GcmDs0NQ&campaign_id=oQeFHB7C9QFq6g-wu_e65w&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fblaze-fast-fired-pizza-south-bend-2&request_id=6356528048e1fcbe&signature=aa46ae8f131be3bba86efdf2435b5a51ab880621b2e9e94e6582f86718ae9ad2&slot=1,Corndance Tavern,https://www.yelp.com/biz/corndance-tavern-mishawaka?page_src=related_bizes
Wed,11:00 am - 11:00 pm,Take-out,Yes,,,Bonefish Grill,https://www.yelp.com/biz/bonefish-grill-mishawaka?page_src=related_bizes
Thu,11:00 am - 11:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:00 am,Good For,"Lunch, Dessert",,,,
Sat,11:00 am - 12:00 am,Bike Parking,Yes,,,,
Sun,11:00 am - 10:00 pm,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Has Pool Table,Yes,,,,
,,Gender Neutral Restrooms,Yes,,,,
