Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 11:00 pm,Takes Reservations,Yes,Wolfgang Puck Bar & Grill Summerlin,https://www.yelp.com/adredir?ad_business_id=bgXb5YYzQvHXmM8owZB4fQ&campaign_id=k-JWLJDMf4_Z033dh4CKlA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fwolfgang-puck-bar-and-grill-summerlin-las-vegas&request_id=e27fbc668a403612&signature=f68943bf1465f57624f5859472d20efc233ec036a312d736365d3bc43a6e0a7e&slot=0,Yard House,https://www.yelp.com/biz/yard-house-las-vegas-7?page_src=related_bizes
Tue,11:00 am - 11:00 pm,Delivery,Yes,Ferraro’s Italian Restaurant & Wine Bar,https://www.yelp.com/adredir?ad_business_id=DESv2ys6SjBKA4SyDtJvxw&campaign_id=D6l8kBpy9LU7qD5z_BWZvQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fferraros-italian-restaurant-and-wine-bar-las-vegas-2&request_id=e27fbc668a403612&signature=ac181007d0ab8e5051b44dcbc34a024040619d518ca342ed83232d91a282d6e2&slot=1,Lazy Dog Restaurant & Bar,https://www.yelp.com/biz/lazy-dog-restaurant-and-bar-las-vegas?page_src=related_bizes
Wed,11:00 am - 11:00 pm,Take-out,Yes,,,Public School 702,https://www.yelp.com/biz/public-school-702-las-vegas?page_src=related_bizes
Thu,11:00 am - 11:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:00 am,Accepts Apple Pay,No,,,,
Sat,10:00 am - 12:00 am,Accepts Android Pay,No,,,,
Sun,10:00 am - 11:00 pm,Good For,"Lunch, Dinner, Dessert",,,,
,,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Caters,Yes,,,,
