Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am,Takes Reservations,Yes,Table 28,https://www.yelp.com/adredir?ad_business_id=zCCJC2N8SnQiSVR7aZrb3A&campaign_id=UrZPxxzXaCbT6aKDwHC5PQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ftable-28-little-rock&request_id=6469684da4093d19&signature=17d0aa1f9fca803b3944fcc29e4b2318bac7db720e50da9a261f87f14ade279e&slot=0,Big Orange,https://www.yelp.com/biz/big-orange-little-rock-2?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,No,Corky’s Ribs & BBQ,https://www.yelp.com/adredir?ad_business_id=Ps_GRcNI5qMTYqqOTufZbw&campaign_id=HKUpgY0XXnAZb2ZnDGU6Sg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcorkys-ribs-and-bbq-little-rock-2&request_id=6469684da4093d19&signature=3d731d779afea062ceaa3499f917bad70412c28c5181d74362910c8a7c552b07&slot=1,Table 28,https://www.yelp.com/biz/table-28-little-rock?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,Damgoode Pies,https://www.yelp.com/biz/damgoode-pies-little-rock?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Good For,"Lunch, Dinner",,,,
Sat,11:00 am - 1:00 am,Parking,Private Lot,,,,
Sun,11:00 am - 12:00 am,Bike Parking,Yes,,,,
,,Wheelchair Accessible,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Caters,Yes,,,,
