Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am,Takes Reservations,Yes,De’Lish Cafe,https://www.yelp.com/adredir?ad_business_id=zo18bXcVBw096zx35fCxqg&campaign_id=QnUL-MxWeAu2l8An6_aX_Q&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdelish-cafe-dayton-3&request_id=724a9c34e9ca5666&signature=d497deee518696bbc4d7986c19781e1bfaaf3c5913a7b01089cd7fa03d4cf5be&slot=0,Dewey’s Pizza,https://www.yelp.com/biz/deweys-pizza-austin-landing?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,No,Fatback’s Barbecue,https://www.yelp.com/adredir?ad_business_id=cHxHwbbkurqdXv5zWpCBww&campaign_id=kPvZ-rvJV3dYOMRYgsCnjA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ffatbacks-barbecue-dayton&request_id=724a9c34e9ca5666&signature=7da77361d5d129d2574e43f7ae377c23b65459f18f9e40d38fe060c2a9591f01&slot=1,Lock 27 Brewing,https://www.yelp.com/biz/lock-27-brewing-centerville?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,The Chop House,https://www.yelp.com/biz/the-chop-house-dayton?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Accepts Apple Pay,Yes,,,,
Sat,11:00 am - 1:00 am,Good For,"Lunch, Dinner",,,,
Sun,11:00 am - 12:00 am,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,Yes,,,,
