Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am,Takes Reservations,Yes,New York Pizza,https://www.yelp.com/adredir?ad_business_id=dN9oI-GR3v1yD8OA1KBk2Q&campaign_id=7DGQK9EKR7hDOTEui8J8fg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fnew-york-pizza-melbourne&request_id=7a45e141e0710d43&signature=c4f1026548f4a37083cdf786d4bbaeb5dd14a5f0400131fdee627e626536ebe6&slot=0,Hemingway’s Tavern,https://www.yelp.com/biz/hemingways-tavern-melbourne?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,No,Bizzarro Italian Restaurant and Pizzeria,https://www.yelp.com/adredir?ad_business_id=NABSZLxjZ22Pvln64twwSg&campaign_id=eqegt0e64mZBwYM0BW76pA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbizzarro-italian-restaurant-and-pizzeria-melbourne&request_id=7a45e141e0710d43&signature=e8c46f26e45271d11b35017661ab10ec92b38b945b116aefe36ea8d04caf58a0&slot=1,The Mansion,https://www.yelp.com/biz/the-mansion-melbourne?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,Hell ‘n Blazes Brewing,https://www.yelp.com/biz/hell-n-blazes-brewing-melbourne?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Accepts Apple Pay,Yes,,,,
Sat,11:00 am - 1:00 am,Accepts Android Pay,Yes,,,,
Sun,11:00 am - 12:00 am,Good For,"Lunch, Dinner, Dessert",,,,
,,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Wheelchair Accessible,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Caters,Yes,,,,
