Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am,Takes Reservations,Yes,Purple Place,https://www.yelp.com/adredir?ad_business_id=MNK_emGjKpU8hApaSah1Kg&campaign_id=iSgkcrHG-ZuVfboxE02Bqw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fpurple-place-el-dorado-hills&request_id=4f1357ce72bccd22&signature=8c1b1f5def474cb9de55652d112173c53fa1ae291e4d44770822687ceb477ba8&slot=0,Land Ocean New American Grill - Folsom,https://www.yelp.com/biz/land-ocean-new-american-grill-folsom-folsom?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,Yes,Friends With Benedicts Mimosa House,https://www.yelp.com/adredir?ad_business_id=CvcIlJgYKmHDfw1Rfchyxg&campaign_id=hLsaSWq_2T3qdAIscf5D7w&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ffriends-with-benedicts-mimosa-house-el-dorado-hills-2&request_id=4f1357ce72bccd22&signature=4fb187696c403b6268cff36957edb4bc0f76eb3a6843bc8c9c8d5a3e0fdbb5fb&slot=1,Sacramento Pizza Company,https://www.yelp.com/biz/sacramento-pizza-company-folsom?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,Chicago Fire,https://www.yelp.com/biz/chicago-fire-folsom-3?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Accepts Apple Pay,No,,,,
Sat,10:00 am - 1:00 am,Good For,"Lunch, Dinner",,,,
Sun,10:00 am - 12:00 am,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,Yes,,,,
