Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am,Takes Reservations,Yes,The Coconut On T,https://www.yelp.com/adredir?ad_business_id=B_Qd_Z6ZQWZju_889gvjog&campaign_id=FDOzz5AlTlEwFmMb4JgNnQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-coconut-on-t-sacramento-3&request_id=30f7686f7a296ce3&signature=b546a1eadeccd15d91fb4c5af7e81b43b7129e36331699149f5eda85922d146c&slot=0,Pete’s Restaurant & Brewhouse,https://www.yelp.com/biz/petes-restaurant-and-brewhouse-sacramento?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,No,Pork Belly Grub Shack,https://www.yelp.com/adredir?ad_business_id=N9mo5RC5_znXsLC_RXDMAg&campaign_id=6Kbwe481-_3nt3S9wWAQ5g&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fpork-belly-grub-shack-sacramento&request_id=30f7686f7a296ce3&signature=9c69a6990368f581b013601c715d9691c78a7cb1910234f71831715660704b0a&slot=1,The Waffle Experience,https://www.yelp.com/biz/the-waffle-experience-sacramento-3?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,Malabar,https://www.yelp.com/biz/malabar-sacramento-3?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Accepts Apple Pay,No,,,,
Sat,10:00 am - 1:00 am,Accepts Android Pay,No,,,,
Sun,10:00 am - 12:00 am,Good For,"Lunch, Dinner",,,,
,,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,Yes,,,,
