Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am,Takes Reservations,Yes,Greek Isle Deli,https://www.yelp.com/adredir?ad_business_id=cvixaF6i1oL9TDF4_2KsKw&campaign_id=qP8tWWL7WJhmK2o_wIXK4w&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgreek-isle-deli-dayton&request_id=bc0265e0ba46933f&signature=d722826b019187d01e095003912083831303a7227e5b15102c79dd8e5940dcc0&slot=0,Primanti Bros.,https://www.yelp.com/biz/primanti-bros-beavercreek?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,Yes,Deg’s Chicken,https://www.yelp.com/adredir?ad_business_id=rmYmewRNAdoUv_xVg4dIYg&campaign_id=d8LP49QkauJRzNwG-9yL2g&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdegs-chicken-beavercreek&request_id=bc0265e0ba46933f&signature=8f363e04faa0d46927688be1d1cf0eef77ca86f0b23fcbfb524c2348dd1cbab0&slot=1,Spinoza’s Pizza & Salads,https://www.yelp.com/biz/spinozas-pizza-and-salads-beavercreek?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,Crossroads BBQ and More,https://www.yelp.com/biz/crossroads-bbq-and-more-fairborn?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Accepts Apple Pay,No,,,,
Sat,11:00 am - 1:00 am,Accepts Android Pay,Yes,,,,
Sun,11:00 am - 12:00 am,Good For,Lunch,,,,
,,Bike Parking,No,,,,
,,Wheelchair Accessible,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,"Casual, Trendy",,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Caters,No,,,,
