Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am,Takes Reservations,Yes,The Parish,https://www.yelp.com/adredir?ad_business_id=WSx9-iYYyST_umny9sJBFg&campaign_id=4gIBITYpdUgk2ZCZv2KgIQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-parish-tucson&request_id=bae39391866fea4d&signature=f853e4d52ed1024d956290748d14f976584640a9aa8ac23e8edfeb1b17c7111a&slot=0,The Cheesecake Factory,https://www.yelp.com/biz/the-cheesecake-factory-tucson?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,Yes,Sullivan’s Eatery & Creamery,https://www.yelp.com/adredir?ad_business_id=jpLJ79SPYXMpbvZ0py3uiw&campaign_id=wKvo7wdLBCIPgvYsHlTsQA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsullivans-eatery-and-creamery-tucson&request_id=bae39391866fea4d&signature=643a504cafa996ed8f86c19a506e3dbe7c46a488e07a5a99432fa88b554ee00b&slot=1,Scordato’s Pizzeria,https://www.yelp.com/biz/scordatos-pizzeria-tucson?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,Stray Dogs - CLOSED,https://www.yelp.com/biz/stray-dogs-tucson?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Accepts Apple Pay,Yes,,,,
Sat,10:00 am - 1:00 am,Accepts Android Pay,No,,,,
Sun,10:00 am - 12:00 am,Good For,"Lunch, Dinner",,,,
,,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Wheelchair Accessible,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Caters,Yes,,,,
