Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am,Takes Reservations,Yes,"MOOYAH Burgers, Fries & Shakes",https://www.yelp.com/adredir?ad_business_id=i4qJ6Q12lBf7OzbZ272rUQ&campaign_id=wmkwR-f3_u-PRFI_Rpfx1A&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmooyah-burgers-fries-and-shakes-college-station&request_id=764cc9111a1be27b&signature=9470eb75dc9d13d0afd85ea77041964c1960def46455b452fe35b29e7be499df&slot=0,Napa Flats Wood Fired Kitchen - College Station,https://www.yelp.com/biz/napa-flats-wood-fired-kitchen-college-station-college-station?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,No,Must Be Heaven,https://www.yelp.com/adredir?ad_business_id=jf1woRA7SBzjWwMQRV7vdw&campaign_id=vp_b7nWj1-u7Jz9yO_EbNQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmust-be-heaven-bryan&request_id=764cc9111a1be27b&signature=07514650a62b6146654c6b76cb9a850752eb3c0fb071168fb89552928ee68908&slot=1,Mad Taco,https://www.yelp.com/biz/mad-taco-college-station?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,The West End Elixir Company,https://www.yelp.com/biz/the-west-end-elixir-company-college-station?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Accepts Apple Pay,Yes,,,,
Sat,11:00 am - 1:00 am,Accepts Android Pay,No,,,,
Sun,11:00 am - 12:00 am,Good For,"Lunch, Dinner",,,,
,,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,Yes,,,,
