Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 11:00 pm,Takes Reservations,Yes,Dill Fresh Mediterranean Grill,https://www.yelp.com/adredir?ad_business_id=CoqAlDGK4oBOYGAQE_g8sA&campaign_id=kpFCo2NclHWnIiA-BTHciQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdill-fresh-mediterranean-grill-new-city-2&request_id=0991c10f43f6eba2&signature=4c5449b457ad991e8e38704bd7a164816b84553976acedd8fa15c6fcbec8d96d&slot=0,BJ’s Restauarant & Brewhouse,https://www.yelp.com/biz/bjs-restauarant-and-brewhouse-teterboro?page_src=related_bizes
Tue,11:00 am - 11:00 pm,Delivery,No,Sparta Taverna,https://www.yelp.com/adredir?ad_business_id=JEULruPH9dvXb7ANl5Kuvw&campaign_id=32zSB_o9tk4xIqcmvSD2Vg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsparta-taverna-river-vale-6&request_id=0991c10f43f6eba2&signature=1c8893c29b33af6bc5b5be1c753fe8215df61b77a176260831636274102e3a34&slot=1,Patsy’s Pizzeria Nanuet,https://www.yelp.com/biz/patsys-pizzeria-nanuet-nanuet-2?page_src=related_bizes
Wed,11:00 am - 11:00 pm,Take-out,Yes,,,Franco’s Pizza,https://www.yelp.com/biz/francos-pizza-nanuet-3?page_src=related_bizes
Thu,11:00 am - 11:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:00 am,Accepts Apple Pay,No,,,,
Sat,11:00 am - 12:00 am,Accepts Android Pay,Yes,,,,
Sun,11:00 am - 11:00 pm,Accepts Bitcoin,No,,,,
,,Good For,"Lunch, Dinner, Dessert",,,,
,,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Wheelchair Accessible,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Dogs Allowed,No,,,,
,,Waiter Service,Yes,,,,
,,Caters,Yes,,,,
,,Offers Military Discount,Yes,,,,
