Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 11:00 pm,Takes Reservations,Yes,Playgrounds Fun Zone & Cafe,https://www.yelp.com/adredir?ad_business_id=NR5MXM2xgBTzRxj2cz8WcA&campaign_id=Mwg_JmnJIGo8VrWTL5Kmaw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fplaygrounds-fun-zone-and-cafe-glendale&request_id=2e0d10a85811ee80&signature=2ea50d89dfb1e9160b0dbae2aabf2e4dfa286bf7bcc0d87d4ca498a88bf1488b&slot=0,Yard House,https://www.yelp.com/biz/yard-house-glendale?page_src=related_bizes
Tue,11:00 am - 11:00 pm,Delivery,No,Brother’s Pizza,https://www.yelp.com/adredir?ad_business_id=Q7Wwjcwq5ux8EbLb8-X6iQ&campaign_id=MEW45LUBlPK1QcV_qevwyg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbrothers-pizza-phoenix&request_id=2e0d10a85811ee80&signature=99b8c20b94f18777600f8f3b97b3a19db335c36bcc213a81cd3d8bb3014d8c3e&slot=1,TRU Burger Company,https://www.yelp.com/biz/tru-burger-company-peoria?page_src=related_bizes
Wed,11:00 am - 11:00 pm,Take-out,Yes,,,Grimaldi’s Pizzeria,https://www.yelp.com/biz/grimaldis-pizzeria-peoria?page_src=related_bizes
Thu,11:00 am - 11:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Accepts Apple Pay,No,,,,
Sat,10:00 am - 1:00 am,Good For,"Lunch, Dinner, Dessert",,,,
Sun,10:00 am - 11:00 pm,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Caters,Yes,,,,
