Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am,Takes Reservations,Yes,The Bucket Crab & Crawfish,https://www.yelp.com/adredir?ad_business_id=MUtzxRCLtkaY5EVlSr7xFw&campaign_id=6-R2oXWPb79NZcd8R_65RA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-bucket-crab-and-crawfish-corona-2&request_id=b2c33e6d36080cf9&signature=687e1e7916c606d6c8a80313dd0ef044795af0d9e944b4cceeef0a80409f0ddc&slot=0,Rock & Brews,https://www.yelp.com/biz/rock-and-brews-corona-13?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,Yes,Brandon’s Diner Three,https://www.yelp.com/adredir?ad_business_id=LvGGzBj7XcHtgwbJhnOIKA&campaign_id=ZWR7GtA54E7tSaqr5anvNg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbrandons-diner-three-riverside&request_id=b2c33e6d36080cf9&signature=9bfd571db488d0ec3b5a9ba8cd7f134b3b29aea597d7fe7ec380f4b564ed810d&slot=1,TAPS Fish House & Brewery,https://www.yelp.com/biz/taps-fish-house-and-brewery-corona?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,Citrus City Grille,https://www.yelp.com/biz/citrus-city-grille-corona?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Accepts Apple Pay,Yes,,,,
Sat,10:00 am - 1:00 am,Accepts Android Pay,No,,,,
Sun,10:00 am - 12:00 am,Good For,"Brunch, Lunch, Dinner, Dessert",,,,
,,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Wheelchair Accessible,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Caters,Yes,,,,
