Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am,Takes Reservations,Yes,Protein Fit Kitchen,https://www.yelp.com/adredir?ad_business_id=weyIKilUd-RyB1B9hR787g&campaign_id=zMuMPErT2ooLx37ppV_4MA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fprotein-fit-kitchen-southlake-2&request_id=28cb0b0055fbf64f&signature=b650302b60a08740fbdadf3cbe32c3e90d8af22b3c13b08d81ec861d21b56c85&slot=0,Houlihan’s,https://www.yelp.com/biz/houlihans-fort-worth-3?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,Yes,Oldwest Cafe,https://www.yelp.com/adredir?ad_business_id=odtMIcWYfOgJqPwa6zdT5Q&campaign_id=Sz4Xtkz-l8fR_ICGr4AF1g&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Foldwest-cafe-bedford&request_id=28cb0b0055fbf64f&signature=88aac962cab755cdec4b8f3aabb85522ab23295e8d35070e10026433fe50d280&slot=1,DeVivo Bros. Eatery,https://www.yelp.com/biz/devivo-bros-eatery-keller-3?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,Big Joe’s Pizza And Pasta,https://www.yelp.com/biz/big-joes-pizza-and-pasta-haslet?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Accepts Apple Pay,No,,,,
Sat,11:00 am - 1:00 am,Accepts Android Pay,No,,,,
Sun,11:00 am - 12:00 am,Accepts Bitcoin,No,,,,
,,Good For,"Lunch, Dinner, Dessert",,,,
,,Parking,Private Lot,,,,
,,Bike Parking,No,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,Yes,,,,
