Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 11:30 pm,Takes Reservations,Yes,Plaka Greek Cafe,https://www.yelp.com/adredir?ad_business_id=VJTvSrS5FDmFRiDK2cKnIA&campaign_id=3hH2LV-WwbtJwYpvrqDDDg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fplaka-greek-cafe-georgetown&request_id=d0f9c2c39403be91&signature=5b38580370ceac5d63db46fe2699b37ee30565877134e61b360bf462454dc01b&slot=0,Ajo Restaurant,https://www.yelp.com/biz/ajo-restaurant-round-rock-2?page_src=related_bizes
Tue,11:00 am - 11:30 pm,Delivery,No,Cedro,https://www.yelp.com/adredir?ad_business_id=WAJI7KmPFY3JVnTHaoRvJA&campaign_id=joUshkX-2ugql-YIMvq6Fw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcedro-austin&request_id=d0f9c2c39403be91&signature=5d289b45680cb95cf8581724e4839159ae83895465aedfb43dff3bac5cfa9f07&slot=1,The Rock Sports Bar,https://www.yelp.com/biz/the-rock-sports-bar-round-rock?page_src=related_bizes
Wed,11:00 am - 11:30 pm,Take-out,Yes,,,Greenhouse Craft Food,https://www.yelp.com/biz/greenhouse-craft-food-round-rock?page_src=related_bizes
Thu,11:00 am - 11:30 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 11:30 pm,Accepts Apple Pay,No,,,,
Sat,11:00 am - 12:30 am,Accepts Android Pay,Yes,,,,
Sun,11:00 am - 11:30 pm,Good For,"Lunch, Dinner",,,,
,,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,Yes,,,,
