Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am,Takes Reservations,Yes,Oregano’s Pizza Bistro,https://www.yelp.com/adredir?ad_business_id=tVyLQzyhhinKcGzlZIFZjQ&campaign_id=XGT6ZbUwsz5D3Z1vnkhRmg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Foreganos-pizza-bistro-chandler-3&request_id=28123ec6bad04803&signature=a5ca723325e84f9c2462ed8acffd167e254a73090c33c822e58d6553efc155fe&slot=0,The Brickyard Downtown,https://www.yelp.com/biz/the-brickyard-downtown-chandler-3?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,Yes,Eat By Stacey Weber,https://www.yelp.com/adredir?ad_business_id=fg69aogbeD-GKjmr_4cN4w&campaign_id=0IopNQV6P-zP3ZRVGIYvNw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Feat-by-stacey-weber-phoenix-2&request_id=28123ec6bad04803&signature=44dd21306ecfe7553a943be3abecd13fa127aad26196919939f714494cc813b6&slot=1,Kona Grill,https://www.yelp.com/biz/kona-grill-chandler?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,The Cheesecake Factory,https://www.yelp.com/biz/the-cheesecake-factory-chandler?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Accepts Apple Pay,No,,,,
Sat,10:00 am - 1:00 am,Good For,"Lunch, Dinner",,,,
Sun,10:00 am - 11:00 pm,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Wheelchair Accessible,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,Yes,,,,
