Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am,Takes Reservations,Yes,Jason’s Deli,https://www.yelp.com/adredir?ad_business_id=B5nfv7gJHy78NusFFsYwYA&campaign_id=107fTbZssY6YyKqhwX6DDQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fjasons-deli-flower-mound-2&request_id=4a53885231bda554&signature=209e2f2f6240483416cd2053d61bc9ead8a68d064d40c468962615e33c5c3285&slot=0,Barley and Board,https://www.yelp.com/biz/barley-and-board-denton-2?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,No,Crooked Crust Pizza,https://www.yelp.com/adredir?ad_business_id=st4WlOATD_rgzP1cTGiTTg&campaign_id=pDacWLyh-djt6ksQHVUWHw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcrooked-crust-pizza-denton&request_id=4a53885231bda554&signature=e53a2d9b9964e0dfe60410b2bc2a22ee69fc64bec07ca1367c2b8e4df247bdcc&slot=1,Jonuzi’s Pizza,https://www.yelp.com/biz/jonuzis-pizza-denton?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,940’s Kitchen & Cocktails,https://www.yelp.com/biz/940s-kitchen-and-cocktails-denton?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Accepts Apple Pay,No,,,,
Sat,11:00 am - 1:00 am,Good For,"Lunch, Dinner, Late Night, Dessert",,,,
Sun,11:00 am - 12:00 am,Parking,Private Lot,,,,
,,Bike Parking,No,,,,
,,Wheelchair Accessible,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,"Casual, Trendy",,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Caters,No,,,,
