Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 11:00 pm,Takes Reservations,Yes,Lola’s Farmhouse Bistro,https://www.yelp.com/adredir?ad_business_id=dGbHk1da8amksglYxK7NGg&campaign_id=gvB_Esf1AcQiaWvA5E2cqQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Flolas-farmhouse-bistro-manakin-sabot&request_id=8b80a5515b3b7c5b&signature=2a6c54ecb0fe221560f465b826a9f7912cf0c5a7ec9abe888709460adbe828b6&slot=0,Rock Bottom Restaurant & Brewery,https://www.yelp.com/biz/rock-bottom-restaurant-and-brewery-richmond?page_src=related_bizes
Tue,11:00 am - 11:00 pm,Delivery,No,City Dogs,https://www.yelp.com/adredir?ad_business_id=fNOm8_xLAHqOPAG8LNM4wQ&campaign_id=L3U_A6_nNwacyiiuv1A9ew&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcity-dogs-richmond-2&request_id=8b80a5515b3b7c5b&signature=2af13159d0039f9e7c624056e4cd5e49d4dda9835aa528512f0c6c877d338554&slot=1,Cooper’s Hawk Winery & Restaurant,https://www.yelp.com/biz/coopers-hawk-winery-and-restaurant-richmond?page_src=related_bizes
Wed,11:00 am - 11:00 pm,Take-out,Yes,,,Tazza Kitchen Short Pump,https://www.yelp.com/biz/tazza-kitchen-short-pump-henrico?page_src=related_bizes
Thu,11:00 am - 11:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:00 am,Accepts Apple Pay,Yes,,,,
Sat,11:00 am - 12:00 am,Good For,"Lunch, Dinner, Dessert",,,,
Sun,11:00 am - 11:00 pm,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Caters,Yes,,,,
