,name,count,pos,norm
0,staff dramatic boss,1,,0.0
223,setting quotas selling,1,,0.0
243,place stringent standards,1,,0.0
242,put place stringent,1,,0.0
241,managers put place,1,,0.0
240,regional managers put,1,,0.0
239,expectations regional managers,1,,0.0
238,unrealistic expectations regional,1,,0.0
237,management unrealistic expectations,1,,0.0
236,poor management unrealistic,1,,0.0
235,cut poor management,1,,0.0
234,hours cut poor,1,,0.0
233,getting hours cut,1,,0.0
232,employees getting hours,1,,0.0
231,time employees getting,1,,0.0
230,long time employees,1,,0.0
229,issues long time,1,,0.0
228,also issues long,1,,0.0
227,products also issues,1,,0.0
226,new products also,1,,0.0
225,selling new products,1,,0.0
244,stringent standards server,1,,0.0
245,standards server control,1,,0.0
246,server control table,1,,0.0
257,shifts store level,1,,0.0
265,even slow monday,1,,0.0
264,sections even slow,1,,0.0
263,table sections even,1,,0.0
262,4 table sections,1,,0.0
261,useless 4 table,1,,0.0
260,managers useless 4,1,,0.0
259,level managers useless,1,,0.0
258,store level managers,1,,0.0
256,lose shifts store,1,,0.0
247,control table turn,1,,0.0
255,meet lose shifts,1,,0.0
254,quotas meet lose,1,,0.0
253,sign quotas meet,1,,0.0
252,mail sign quotas,1,,0.0
251,e mail sign,1,,0.0
250,time e mail,1,,0.0
249,turn time e,1,,0.0
248,table turn time,1,,0.0
224,quotas selling new,1,,0.0
222,reason setting quotas,1,,0.0
1,dramatic boss rude,1,,0.0
221,much reason setting,1,,0.0
198,may changed since,1,,0.0
197,things may changed,1,,0.0
196,life things may,1,,0.0
195,suck life things,1,,0.0
194,place suck life,1,,0.0
193,work place suck,1,,0.0
192,place work place,1,,0.0
191,great place work,1,,0.0
190,used great place,1,,0.0
189,cpk used great,1,,0.0
188,managers cpk used,1,,0.0
187,pay managers cpk,1,,0.0
186,poor pay managers,1,,0.0
185,hours poor pay,1,,0.0
184,long hours poor,1,,0.0
183,long long hours,1,,0.0
182,intended long long,1,,0.0
181,pun intended long,1,,0.0
180,burner pun intended,1,,0.0
199,changed since quite,1,,0.0
200,since quite time,1,,0.0
201,quite time since,1,,0.0
212,work lunch without,1,,0.0
220,micromanaging much reason,1,,0.0
219,management micromanaging much,1,,0.0
218,back management micromanaging,1,,0.0
217,pay back management,1,,0.0
216,forced pay back,1,,0.0
215,pay forced pay,1,,0.0
214,without pay forced,1,,0.0
213,lunch without pay,1,,0.0
211,workers work lunch,1,,0.0
202,time since worked,1,,0.0
210,making workers work,1,,0.0
209,trouble making workers,1,,0.0
208,company trouble making,1,,0.0
