,name,count,pos,norm
0,culture taking care,1,,0.0
60,items food drinks,1,,0.0
69,teams truly respect,1,,0.0
68,corporate teams truly,1,,0.0
67,management corporate teams,1,,0.0
66,choose management corporate,1,,0.0
65,pick choose management,1,,0.0
64,mostly pick choose,1,,0.0
63,hours mostly pick,1,,0.0
62,drinks hours mostly,1,,0.0
61,food drinks hours,1,,0.0
59,priced items food,1,,0.0
71,respect team members,1,,0.0
58,high priced items,1,,0.0
57,selections high priced,1,,0.0
56,varying selections high,1,,0.0
55,menu varying selections,1,,0.0
54,large menu varying,1,,0.0
53,late large menu,1,,0.0
52,open late large,1,,0.0
51,customers open late,1,,0.0
50,repeat customers open,1,,0.0
70,truly respect team,1,,0.0
72,team members would,1,,0.0
48,large sections repeat,1,,0.0
84,easy access willing,1,,0.0
93,high energy place,1,,0.0
92,employees high energy,1,,0.0
91,cares employees high,1,,0.0
90,management cares employees,1,,0.0
89,reason management cares,1,,0.0
88,within reason management,1,,0.0
87,help within reason,1,,0.0
86,willing help within,1,,0.0
85,access willing help,1,,0.0
83,management easy access,1,,0.0
73,members would never,1,,0.0
82,restaurant management easy,1,,0.0
81,would restaurant management,1,,0.0
80,something would restaurant,1,,0.0
79,member something would,1,,0.0
78,team member something,1,,0.0
77,another team member,1,,0.0
76,ask another team,1,,0.0
75,never ask another,1,,0.0
74,would never ask,1,,0.0
49,sections repeat customers,1,,0.0
47,good large sections,1,,0.0
1,taking care team,1,,0.0
12,server restaurant runs,1,,0.0
21,line always sync,1,,0.0
20,top line always,1,,0.0
19,management top line,1,,0.0
18,machine management top,1,,0.0
17,oiled machine management,1,,0.0
16,well oiled machine,1,,0.0
15,like well oiled,1,,0.0
14,runs like well,1,,0.0
13,restaurant runs like,1,,0.0
11,better server restaurant,1,,0.0
23,sync reflects atmosphere,1,,0.0
10,developing better server,1,,0.0
9,focus developing better,1,,0.0
8,oriented focus developing,1,,0.0
7,team oriented focus,1,,0.0
6,sales team oriented,1,,0.0
5,building sales team,1,,0.0
4,members building sales,1,,0.0
3,team members building,1,,0.0
2,care team members,1,,0.0
22,always sync reflects,1,,0.0
24,reflects atmosphere store,1,,0.0
46,money good large,1,,0.0
36,want learned operate,1,,0.0
45,decent money good,1,,0.0
44,make decent money,1,,0.0
43,server make decent,1,,0.0
42,service server make,1,,0.0
41,customer service server,1,,0.0
40,amp customer service,1,,0.0
39,register amp customer,1,,0.0
38,operate register amp,1,,0.0
37,learned operate register,1,,0.0
35,would want learned,1,,0.0
25,atmosphere store amazing,1,,0.0
34,tables would want,1,,0.0
33,waited tables would,1,,0.0
32,still waited tables,1,,0.0
31,staff still waited,1,,0.0
30,amongst staff still,1,,0.0
29,work amongst staff,1,,0.0
28,team work amongst,1,,0.0
27,amazing team work,1,,0.0
26,store amazing team,1,,0.0
94,energy place work,1,,0.0
