Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:30 am - 11:00 pm,Takes Reservations,Yes,Iron Age,https://www.yelp.com/adredir?ad_business_id=6LcA3jqS1xHohvjlXyLQzg&campaign_id=qBK0speOi1sqKNEJPdPpxg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Firon-age-centreville&request_id=48d70802eda16155&signature=8033b9c57830b7c42132e48d23fd4d113ebbb6589d512aaac6ad1fd21817fa21&slot=0,Miller’s Ale House - Sterling,https://www.yelp.com/biz/millers-ale-house-sterling-sterling?page_src=related_bizes
Tue,11:30 am - 11:00 pm,Delivery,No,La Lou Bistro,https://www.yelp.com/adredir?ad_business_id=mBQQnVRJJNSn8OSzo26eNg&campaign_id=tO1YODEBhEx9nDXihR37WA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fla-lou-bistro-leesburg-2&request_id=48d70802eda16155&signature=be16d189a9c93c802c8ef97bc53f1508016c651667cf8016659d688dd84332fd&slot=1,Ford’s Fish Shack,https://www.yelp.com/biz/fords-fish-shack-ashburn-3?page_src=related_bizes
Wed,11:30 am - 11:00 pm,Take-out,Yes,,,Mokomandy,https://www.yelp.com/biz/mokomandy-sterling?page_src=related_bizes
Thu,11:30 am - 11:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:30 am - 12:00 am,Accepts Apple Pay,Yes,,,,
Sat,10:00 am - 12:00 am,Accepts Android Pay,Yes,,,,
Sun,10:00 am - 10:00 pm,Good For,"Lunch, Dinner, Dessert",,,,
,,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Caters,Yes,,,,
