Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 11:00 pm,Takes Reservations,Yes,Bayshore Mediterranean Grill,https://www.yelp.com/adredir?ad_business_id=jGn6f8Y8A9mnNlVSc4lAJQ&campaign_id=9Z9-fQAN4Q5xA_QVfzjghA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbayshore-mediterranean-grill-tampa&request_id=b12febd4128e7b47&signature=1f9805387317fa684e750d335ae6d7fa31e77e20e5d7144ba9d575c7f06867f0&slot=0,Bazille,https://www.yelp.com/biz/bazille-tampa?page_src=related_bizes
Tue,11:00 am - 11:00 pm,Delivery,No,Bonefish Grill,https://www.yelp.com/adredir?ad_business_id=aZWNTrM5f3C34VWPZhQwcQ&campaign_id=s-rska0yfT_bv3YJGZU6ww&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbonefish-grill-tampa-2&request_id=b12febd4128e7b47&signature=2bbd275e52c36872b68fee844f68011b9e85088affce3b9af74bb0f5afa4bcfa&slot=1,Seasons 52,https://www.yelp.com/biz/seasons-52-tampa?page_src=related_bizes
Wed,11:00 am - 11:00 pm,Take-out,Yes,,,The Capital Grille,https://www.yelp.com/biz/the-capital-grille-tampa?page_src=related_bizes
Thu,11:00 am - 11:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:30 am,Accepts Apple Pay,No,,,,
Sat,10:00 am - 12:30 am,Accepts Android Pay,No,,,,
Sun,10:00 am - 11:00 pm,Good For,"Brunch, Lunch, Dinner, Dessert",,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Caters,No,,,,
