Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 11:00 pm,Takes Reservations,Yes,The Fighting Burrito,https://www.yelp.com/adredir?ad_business_id=3uKMYpV3UKVW3VnnsQniug&campaign_id=2RxJjG63h6fQ8ZS7cfkeRw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-fighting-burrito-des-moines&request_id=58065b6743bf35d9&signature=9b86393a125c61b5987eb895f9011a4cf5b504da36fa86509d356636e7bc34f9&slot=0,Firebirds Wood Fired Grill,https://www.yelp.com/biz/firebirds-wood-fired-grill-west-des-moines?page_src=related_bizes
Tue,11:00 am - 11:00 pm,Delivery,No,Range Grill + Golf,https://www.yelp.com/adredir?ad_business_id=y1JFdtRwmqedTVTr3V9RZA&campaign_id=A-Zsl-KBNJf81F807HID0w&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Frange-grill-golf-urbandale&request_id=58065b6743bf35d9&signature=403384e4ed109cb6e1bc82df37daa63f0f8264712d1d7c530cff944b80eab759&slot=1,Fleming’s Prime Steakhouse & Wine Bar,https://www.yelp.com/biz/flemings-prime-steakhouse-and-wine-bar-west-des-moines?page_src=related_bizes
Wed,11:00 am - 11:00 pm,Take-out,Yes,,,Bar Louie,https://www.yelp.com/biz/bar-louie-west-des-moines?page_src=related_bizes
Thu,11:00 am - 11:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:00 am,Accepts Apple Pay,No,,,,
Sat,10:00 am - 12:00 am,Good For,"Brunch, Lunch, Dinner, Dessert",,,,
Sun,10:00 am - 10:00 pm,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Trendy,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Caters,Yes,,,,
