Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 11:00 pm,Takes Reservations,Yes,Zoup!,https://www.yelp.com/adredir?ad_business_id=TVKEvdnZ296wlnppIoz2MA&campaign_id=A0pmWg_G1h4xLltmQt2bpA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fzoup-natick&request_id=6c4c9ae4e53fe853&signature=46c31124acae153c61511df5f8d341818d0fb72e0d0fff82881be8787b983057&slot=0,Minado,https://www.yelp.com/biz/minado-natick?page_src=related_bizes
Tue,11:00 am - 11:00 pm,Delivery,No,Harvard General Store,https://www.yelp.com/adredir?ad_business_id=LwB6c6UC-P5GVX3Vs9KmJg&campaign_id=Xz4Ug_prDDTtFWV02J_WSQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fharvard-general-store-harvard&request_id=6c4c9ae4e53fe853&signature=dcd8c2cdf01fc83c51f61718440094be1765258d9950adaf2e478b94687c1425&slot=1,Cafe Bistro,https://www.yelp.com/biz/cafe-bistro-natick-3?page_src=related_bizes
Wed,11:00 am - 11:00 pm,Take-out,Yes,,,Fusion Cafe,https://www.yelp.com/biz/fusion-cafe-natick?page_src=related_bizes
Thu,11:00 am - 11:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:00 am,Accepts Apple Pay,No,,,,
Sat,10:00 am - 12:00 am,Good For,"Lunch, Dinner, Dessert",,,,
Sun,10:00 am - 11:00 pm,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Loud,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Caters,Yes,,,,
