Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,10:00 am - 11:00 pm,Takes Reservations,Yes,,,Pizza del Perro Negro,https://www.yelp.com/biz/pizza-del-perro-negro-m%C3%A9xico-2?page_src=related_bizes
Tue,10:00 am - 11:00 pm,Delivery,Yes,,,Barracuda - CLOSED,https://www.yelp.com/biz/barracuda-m%C3%A9xico-2?page_src=related_bizes
Wed,10:00 am - 11:00 pm,Take-out,Yes,,,Johnny Rockets,https://www.yelp.com/biz/johnny-rockets-m%C3%A9xico?page_src=related_bizes
Thu,10:00 am - 11:00 pm,Accepts Credit Cards,Yes,,,,
Fri,10:00 am - 12:00 am,Good for Kids,Yes,,,,
Sat,9:00 am - 12:00 am,Good for Groups,Yes,,,,
Sun,9:00 am - 11:00 pm,Attire,Casual,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,No,,,,
,,Drive-Thru,No,,,,
