Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:30 am - 11:00 pm,Takes Reservations,Yes,The Belvedere,https://www.yelp.com/adredir?ad_business_id=9hl2mlpVB0A6UmUaQHbtzw&campaign_id=UzhI5Yb_uEPii3LC-w_MUQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-belvedere-beverly-hills-3&request_id=576046bb9db4d97a&signature=76e8fc500aed82ef3cbfeafdf1b66325a4bdd1da5a539c15f8b9e0b3c6c052a3&slot=0,Public School 818,https://www.yelp.com/biz/public-school-818-sherman-oaks?page_src=related_bizes
Tue,11:30 am - 11:00 pm,Delivery,No,208 RODEO Beverly Hills,https://www.yelp.com/adredir?ad_business_id=Pm2XIvuYeOXa_FxoGdMEQg&campaign_id=s24xEfI_tZdWikNM8UEmuA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2F208-rodeo-beverly-hills-beverly-hills&request_id=576046bb9db4d97a&signature=76c8ce142bc3815a3dddf8b3aff6ce9bf4a076e738a06dd0838c5562c0d373d1&slot=1,the Sherman,https://www.yelp.com/biz/the-sherman-los-angeles?page_src=related_bizes
Wed,11:30 am - 11:00 pm,Take-out,Yes,,,On The Thirty,https://www.yelp.com/biz/on-the-thirty-sherman-oaks?page_src=related_bizes
Thu,11:30 am - 11:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:30 am - 12:30 am,Accepts Apple Pay,No,,,,
Sat,10:00 am - 12:30 am,Accepts Android Pay,No,,,,
Sun,10:00 am - 11:00 pm,Good For,"Lunch, Dinner, Dessert",,,,
,,Parking,Garage,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Caters,Yes,,,,
