Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 11:00 pm,Takes Reservations,Yes,Kanki Japanese House of Steaks & Sushi,https://www.yelp.com/adredir?ad_business_id=FucALSHY3PnB4AarEMtLoQ&campaign_id=OuJELOlrFFTBlgUeWJkpFw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fkanki-japanese-house-of-steaks-and-sushi-durham-2&request_id=dfdefeb073395328&signature=833ea6f748efd233679729cf2c148b4e7b85c9a3f045e61bae3df2c6d70d9b06&slot=0,Firebirds Wood Fired Grill,https://www.yelp.com/biz/firebirds-wood-fired-grill-durham?page_src=related_bizes
Tue,11:00 am - 11:00 pm,Delivery,No,Smoothie King,https://www.yelp.com/adredir?ad_business_id=n_FL27k0_QG-xDkH5NwzWA&campaign_id=PAh0nFAKYoceILR0WAcjPA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsmoothie-king-cary-3&request_id=dfdefeb073395328&signature=61b1b33e12844ff36ac346dd066eec2d28a0ae5db27b29c512ec32f50c2b16a5&slot=1,Dulce Cafe,https://www.yelp.com/biz/dulce-cafe-durham-3?page_src=related_bizes
Wed,11:00 am - 11:00 pm,Take-out,Yes,,,Town Hall Burger and Beer,https://www.yelp.com/biz/town-hall-burger-and-beer-durham?page_src=related_bizes
Thu,11:00 am - 11:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:30 am,Accepts Apple Pay,No,,,,
Sat,10:00 am - 12:30 am,Accepts Android Pay,No,,,,
Sun,10:00 am - 11:00 pm,Good For,"Lunch, Dinner, Dessert",,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Caters,No,,,,
