Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 11:00 pm,Takes Reservations,Yes,Cowford Chophouse,https://www.yelp.com/adredir?ad_business_id=JKAzThCPSDeoaQ7MZYGnKw&campaign_id=IS0Sfc1Nvf6sZS-JbiKArg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-cowford-chophouse-jacksonville&request_id=0de0e72100735836&signature=5cef1f11afe98352ec9c93ab9ca893f132ed3b5dcb99344b7a84829e683c4da2&slot=0,Bazille,https://www.yelp.com/biz/bazille-jacksonville?page_src=related_bizes
Tue,11:00 am - 11:00 pm,Delivery,No,BurgerFi,https://www.yelp.com/adredir?ad_business_id=MHcce2dkAjEl1147nDYwBQ&campaign_id=bfhQ4-gQY2r17hKX55K5Ow&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fburgerfi-jacksonville&request_id=0de0e72100735836&signature=7d0a63233d98609caf3116b25c986d5a012d91d0b77e2b1dce6337c28be19b16&slot=1,J. Alexander’s Restaurant,https://www.yelp.com/biz/j-alexanders-restaurant-jacksonville?page_src=related_bizes
Wed,11:00 am - 11:00 pm,Take-out,Yes,,,Moxie Kitchen + Cocktails,https://www.yelp.com/biz/moxie-kitchen-cocktails-jacksonville?page_src=related_bizes
Thu,11:00 am - 11:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:30 am,Good For,"Brunch, Lunch, Dinner, Dessert",,,,
Sat,10:00 am - 12:30 am,Bike Parking,Yes,,,,
Sun,10:00 am - 11:00 pm,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Loud,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Caters,Yes,,,,
