Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:30 am - 11:00 pm,Takes Reservations,Yes,Carmello’s,https://www.yelp.com/adredir?ad_business_id=-g91ofcs5OQKiggKZsJR1Q&campaign_id=vrcW9gaFmkm_cuLjKaO8Zw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcarmellos-manassas-2&request_id=405f495830bd67bd&signature=f228b1a654d49a22c91d7fb621edce316735dfb306b04bf036028387d0fcbd9f&slot=0,Matchbox - Potomac Mills,https://www.yelp.com/biz/matchbox-potomac-mills-woodbridge-2?page_src=related_bizes
Tue,11:30 am - 11:00 pm,Delivery,No,Columbus Grill,https://www.yelp.com/adredir?ad_business_id=1qz2llxsbuhV4CXXezoN9Q&campaign_id=klEiI4VHYBmOrz4uDtAyDw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcolumbus-grill-manassas&request_id=405f495830bd67bd&signature=0b51df6f23b7372461ddfe7cfb8974f77482f76c68bbed37b2798536608a44e6&slot=1,Not Your Average Joe’s,https://www.yelp.com/biz/not-your-average-joes-woodbridge?page_src=related_bizes
Wed,11:30 am - 11:00 pm,Take-out,Yes,,,Silver Diner,https://www.yelp.com/biz/silver-diner-dale-city?page_src=related_bizes
Thu,11:30 am - 11:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:30 am - 12:30 am,Accepts Apple Pay,No,,,,
Sat,10:00 am - 12:30 am,Accepts Android Pay,No,,,,
Sun,10:00 am - 11:00 pm,Good For,"Brunch, Lunch, Dinner, Dessert",,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Loud,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Caters,Yes,,,,
