Username,location,friend_count,review_count,photo_count,rating,date,review,Url
Chardá F.,"El Cajon, CA",259,261,53,3.0,9/19/2009,"I think the food here is awful, but if you want cheesecake it's awesome! I think that if you come here hungry enough you will eat the food but hence it IS called the CHEESECAKE factory for a reason. My two favs of all time are the vanilla bean cheesecake and the white chocolate shavings with raspberry sauce cheesecake. I also recommend going with something other than just plain cheesecake because it can be a bit pricey so make sure you go all out to get the most bang for your buck. I love cheesecake!!!",https://www.yelp.com/biz/the-cheesecake-factory-san-diego?start=1340
Danielle S.,"San Diego, CA",235,179,14,4.0,1/10/2009,"This place always satisfies.  I love the thai lettuce wraps, they are the best of any I've tried.  The chicken madeira is my favorite dish; sauteed chicken breast , seared asparagus, mashed potatoes and a madiera sauce with mushrooms, very scrumptious.  The crabcake sandwish was good,not too bready, very good tasting crab meat.  Then there's the cheesecakes.  It's mind numbing the sheer amount to choose from, I love the pumpkin cheesecake, it's seasonal, and I don't like cheesecake all that much, but their is just the right amount of rich and mellow.  It's nice.  Parking of course blows and the wait is always atrocious but it's worth it.",https://www.yelp.com/biz/the-cheesecake-factory-san-diego?start=1340
Chris S.,"San Diego, CA",12,48,6,5.0,2/9/2008,"great restaurant...its not worth to wait an hour for, just go when they're not busy or the one in Otay Ranch isn't as busy as the Fashion Valley one. bought my friends dinner one night and it was $300 for the 5 of us, we had the appetizer combo thing which came with a little of everything and then our combo plate where the shrimp scampi didn't come with pasta but our server was nice enough to get me a bowl of angel hair pasta haha then we even had dessert...we had the white chocolate caramel macadamia crunch...really good! the louisiana pasta thing is good...they have a book as their menu, so many things to choose from... i have always left Cheesecake Factory feeling really full and satisfied...",https://www.yelp.com/biz/the-cheesecake-factory-san-diego?start=1340
F S.,"San Marcos, CA",17,15,,5.0,6/4/2012,four cheese pasta is the best.  great servers and great food 5 stars forsure,https://www.yelp.com/biz/the-cheesecake-factory-san-diego?start=1340
Roberto B.,"San Diego, CA",71,116,,3.0,7/27/2010,"After reading several comments and postings, we wanted to try The Cheesecake Factory. Honestly, their food and service was not amazing as other postings. The food was regular not great, but I totally recommend to go to the outdoor seating because inside it is so load and people are walking right next to you all the time.",https://www.yelp.com/biz/the-cheesecake-factory-san-diego?start=1340
M P.,"San Diego, CA",5,27,,4.0,2/12/2008,"I don't understand why people are complaining about the wait, and letting it affect their review so heavily.  They're just making a, ""damned if you do, damned if you don't,"" for Cheesecake.  It always has a wait because it is doing something right, but unfortunately people can't see past the wait to even get to what's causing it.   On the flip side, if they didn't ever have a wait in an area, such as Fashion Valley, it would probably be an indication on something very bad going on  Either way they are going to receive a bad review from these people.  Granted Fashion Valley is arguably the most popular mall in San Diego, so you can anticipate a crowd, but generally speaking, there are plenty of places to eat in Fashion Valley and the adjacent areas. CPK, Crocodile Caf (which never had a wait, but just closed down, hmm...go figure), Uno, Food Court, Nordstrom's Caf, 59th & Lex, Boudin, PF Changs, Zodiac, however none of these draw the popularity of Cheesecake for some reason, whether it be the trend, food quality, interior dcor, the public being mindless sheep, good service, strong drinks etc.  Something is causing it to have twice/three times the crowd as the other restaurants in the most popular mall in San Diego. So, to penalize Cheesecake for doing something positive which pulls an unusually large crowd is purely asinine. That being said, I would consider Cheesecake a high quality chain food restaurant.  Yes, it is a chain corporation and you can expect all the usual corporate chain practices: loud buzzers, hustle and bustle, etc.  However, Cheesecake is leaps and bounds above Chili's, TGIF, Applebee's, etc, types of places in terms of price to food quality ratio.  I would even go as far to say it has the same position over some, independent, so called, ""fine dining restaurants,"" in San Diego, which I often refer to as, ""painted rust."" The menu is huge, which is usually a sign of, ""jack of all trades, master of none,"" but I am still to have dish I was unsatisfied with.  So, if you're looking for pizza, steak, popcorn shrimp, or a club sandwich, you can find it here, and chances are it is better than most places you frequent, other than those secret SD spots you go for your favorite, best in San Diego foods. But you cannot deny the fact that his place always has a wait, but as I mentioned above restaurants are usually crowded because of good qualities, however, I am familiar with the term, ""over rated,"" but I think that term likes to be thrown around a little too loosely.",https://www.yelp.com/biz/the-cheesecake-factory-san-diego?start=1340
Laura F.,"Murrieta, CA",268,308,106,3.0,11/29/2008,Epic food coma starts here too.  Bang bang chicken and shrimp is bangin'!  I'm not a fan of their cheesecake... how ironic.,https://www.yelp.com/biz/the-cheesecake-factory-san-diego?start=1340
Jill H.,"San Diego, CA",0,78,,4.0,2/6/2012,"Well, if you eliminate the fact that there is not enough seating for the average one hour wait for dinner, you will not be disappointed!  I recommend avoiding Christmas season, but that's mall traffic, not the restaurant's fault.  I have had great food and drinks there, not to mention delicious desserts, most of the time.  As far as the tables, they are too close together, but the booths are awesome.  I am partial to this place, and they follow the standards of the chain.  However, I really do love coming here, but I usually reserve my visits for weekend brunch or lunch, because I don't like to wait more than 30 minutes:)",https://www.yelp.com/biz/the-cheesecake-factory-san-diego?start=1340
Leo H.,"San Diego, CA",35,115,14,4.0,8/20/2009,"Yes, it is usually crowded but last night (Wednesday) at 6.30 we were sat immediately on arriving.  It was busy but the staff handled the flow well.  I had a really nice mixed vegetable salad and the vegetarian spring rolls (they may have had shrimp in them) and both were very good.  Jillian was our server and she was excellent. The dirty martini was enjoyable as was the cheesecake. Worth a try!  The outdoor seating was very pleasant!  Leo Hamel",https://www.yelp.com/biz/the-cheesecake-factory-san-diego?start=1340
steve m.,"San Francisco, CA",1,30,4,2.0,4/3/2008,"Come on everyone, there's a line so it must be worth waiting for, lets get in it!!!  Although I've been suckered into eating at CF more times that I'd care to admit. a while ago I just decided I wouldn't go there again.  I don't miss it at all.   I think the food isn't bad in general and some of the desserts are pretty good.  If you want people to see you at luxurious CF then that would be enough to get you waiting around, but I won't bother, the most I'd consider now is calling in a take out order. The only thing that had me considering 3 stars were the delicious mashed potatoes.",https://www.yelp.com/biz/the-cheesecake-factory-san-diego?start=1340
