Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
,,Takes Reservations,Yes,,,El Torazo,https://www.yelp.com/biz/el-torazo-long-beach?page_src=related_bizes
,,Delivery,No,,,,
,,Take-out,Yes,,,,
,,Accepts Credit Cards,Yes,,,,
,,Parking,Street,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Beer & Wine Only,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
