Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am,Takes Reservations,Yes,KoKo Beach,https://www.yelp.com/adredir?ad_business_id=UMvSHdFYA3x6LR8ZWKf_DQ&campaign_id=au5P19oRcIcy9cJ_USR-MA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fkoko-beach-carlsbad&request_id=3579542ace9a5495&signature=d1b5ccf064f292c64a5f427613f851fd3967a8494067d3a84cbfe63701b6234b&slot=0,Karl Strauss Brewing Company,https://www.yelp.com/biz/karl-strauss-brewing-company-carlsbad?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,No,Chef V,https://www.yelp.com/adredir?ad_business_id=Yo_NLIzr15-wWrwzdZwjvA&campaign_id=rbTjzrSZGa0TW3uM4qG07A&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fchef-v-san-marcos&request_id=3579542ace9a5495&signature=5739f56088529af10618cdf302313a1e316be415c54639242d3355c80ee8854a&slot=1,Blaze Fast-Fire’d Pizza,https://www.yelp.com/biz/blaze-fast-fired-pizza-carlsbad?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,Bistro West - CLOSED,https://www.yelp.com/biz/bistro-west-carlsbad?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Accepts Apple Pay,No,,,,
Sat,10:00 am - 1:00 am,Accepts Android Pay,No,,,,
Sun,10:00 am - 12:00 am,Good For,"Lunch, Dinner",,,,
,,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Wheelchair Accessible,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Caters,Yes,,,,
