Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am,Takes Reservations,Yes,Los Compadres Mexican Grill,https://www.yelp.com/adredir?ad_business_id=of8yivlZSSOPl13XUZ6sBQ&campaign_id=VpvHb3CQY44lpO3SyrGvSw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Flos-compadres-mexican-grill-wichita&request_id=015b616694b1d6d2&signature=2e1173b349a18e5142509e592d066cda769265d4737673a308eb23ee8a36dbc0&slot=0,Bubba’s 33,https://www.yelp.com/biz/bubbas-33-wichita?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,No,Prairie Rose Chuckwagon Supper,https://www.yelp.com/adredir?ad_business_id=L2TLIL9w6HmrG3Ko-hhgMw&campaign_id=h0C5w32nZcFaXFAATAZMHg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fprairie-rose-chuckwagon-supper-benton&request_id=015b616694b1d6d2&signature=cea4f23fe427cffd13f7281e59040123766be9ff3e1f8c40d075f768c1295050&slot=1,Wichita Brewing Co & Pizzeria East,https://www.yelp.com/biz/wichita-brewing-co-and-pizzeria-east-wichita?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,Old Chicago Pizza & Taproom,https://www.yelp.com/biz/old-chicago-pizza-and-taproom-wichita-3?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Accepts Apple Pay,Yes,,,,
Sat,11:00 am - 1:00 am,Good For,"Lunch, Dinner",,,,
Sun,11:00 am - 12:00 am,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
